date,variable,last,day,year,date20
2021-04-08,euroSuper95,1.214,98,2021,2020-04-08
2021-04-08,gasOil,1.167,98,2021,2020-04-08
2021-04-09,euroSuper95,1.214,99,2021,2020-04-09
2021-04-09,gasOil,1.167,99,2021,2020-04-09
2021-04-10,euroSuper95,1.214,100,2021,2020-04-10
2021-04-10,gasOil,1.167,100,2021,2020-04-10
2021-04-11,euroSuper95,1.214,101,2021,2020-04-11
2021-04-11,gasOil,1.167,101,2021,2020-04-11
2021-04-12,euroSuper95,1.218,102,2021,2020-04-12
2021-04-12,gasOil,1.163,102,2021,2020-04-12
2021-04-13,euroSuper95,1.218,103,2021,2020-04-13
2021-04-13,gasOil,1.163,103,2021,2020-04-13
2021-04-14,euroSuper95,1.218,104,2021,2020-04-14
2021-04-14,gasOil,1.163,104,2021,2020-04-14
2021-04-15,euroSuper95,1.218,105,2021,2020-04-15
2021-04-15,gasOil,1.163,105,2021,2020-04-15
2021-04-16,euroSuper95,1.218,106,2021,2020-04-16
2021-04-16,gasOil,1.163,106,2021,2020-04-16
2021-04-17,euroSuper95,1.218,107,2021,2020-04-17
2021-04-17,gasOil,1.163,107,2021,2020-04-17
2021-04-18,euroSuper95,1.218,108,2021,2020-04-18
2021-04-18,gasOil,1.163,108,2021,2020-04-18
2021-04-19,euroSuper95,1.225,109,2021,2020-04-19
2021-04-19,gasOil,1.168,109,2021,2020-04-19
2021-04-20,euroSuper95,1.225,110,2021,2020-04-20
2021-04-20,gasOil,1.168,110,2021,2020-04-20
2021-04-21,euroSuper95,1.225,111,2021,2020-04-21
2021-04-21,gasOil,1.168,111,2021,2020-04-21
2021-04-22,euroSuper95,1.225,112,2021,2020-04-22
2021-04-22,gasOil,1.168,112,2021,2020-04-22
2021-04-23,euroSuper95,1.225,113,2021,2020-04-23
2021-04-23,gasOil,1.168,113,2021,2020-04-23
2021-04-24,euroSuper95,1.225,114,2021,2020-04-24
2021-04-24,gasOil,1.168,114,2021,2020-04-24
2021-04-25,euroSuper95,1.225,115,2021,2020-04-25
2021-04-25,gasOil,1.168,115,2021,2020-04-25
2021-04-26,euroSuper95,1.232,116,2021,2020-04-26
2021-04-26,gasOil,1.17,116,2021,2020-04-26
2021-04-27,euroSuper95,1.232,117,2021,2020-04-27
2021-04-27,gasOil,1.17,117,2021,2020-04-27
2021-04-28,euroSuper95,1.232,118,2021,2020-04-28
2021-04-28,gasOil,1.17,118,2021,2020-04-28
2021-04-29,euroSuper95,1.232,119,2021,2020-04-29
2021-04-29,gasOil,1.17,119,2021,2020-04-29
2021-04-30,euroSuper95,1.232,120,2021,2020-04-30
2021-04-30,gasOil,1.17,120,2021,2020-04-30
2021-05-01,euroSuper95,1.232,121,2021,2020-05-01
2021-05-01,gasOil,1.17,121,2021,2020-05-01
2021-05-02,euroSuper95,1.232,122,2021,2020-05-02
2021-05-02,gasOil,1.17,122,2021,2020-05-02
2021-05-03,euroSuper95,1.236,123,2021,2020-05-03
2021-05-03,gasOil,1.173,123,2021,2020-05-03
2021-05-04,euroSuper95,1.236,124,2021,2020-05-04
2021-05-04,gasOil,1.173,124,2021,2020-05-04
2021-05-05,euroSuper95,1.236,125,2021,2020-05-05
2021-05-05,gasOil,1.173,125,2021,2020-05-05
2021-05-06,euroSuper95,1.236,126,2021,2020-05-06
2021-05-06,gasOil,1.173,126,2021,2020-05-06
2021-05-07,euroSuper95,1.236,127,2021,2020-05-07
2021-05-07,gasOil,1.173,127,2021,2020-05-07
2021-05-08,euroSuper95,1.236,128,2021,2020-05-08
2021-05-08,gasOil,1.173,128,2021,2020-05-08
2021-05-09,euroSuper95,1.236,129,2021,2020-05-09
2021-05-09,gasOil,1.173,129,2021,2020-05-09
2021-05-10,euroSuper95,1.254,130,2021,2020-05-10
2021-05-10,gasOil,1.19,130,2021,2020-05-10
2021-05-11,euroSuper95,1.254,131,2021,2020-05-11
2021-05-11,gasOil,1.19,131,2021,2020-05-11
2021-05-12,euroSuper95,1.254,132,2021,2020-05-12
2021-05-12,gasOil,1.19,132,2021,2020-05-12
2021-05-13,euroSuper95,1.254,133,2021,2020-05-13
2021-05-13,gasOil,1.19,133,2021,2020-05-13
2021-05-14,euroSuper95,1.254,134,2021,2020-05-14
2021-05-14,gasOil,1.19,134,2021,2020-05-14
2021-05-15,euroSuper95,1.254,135,2021,2020-05-15
2021-05-15,gasOil,1.19,135,2021,2020-05-15
2021-05-16,euroSuper95,1.254,136,2021,2020-05-16
2021-05-16,gasOil,1.19,136,2021,2020-05-16
2021-05-17,euroSuper95,1.246,137,2021,2020-05-17
2021-05-17,gasOil,1.187,137,2021,2020-05-17
2021-05-18,euroSuper95,1.246,138,2021,2020-05-18
2021-05-18,gasOil,1.187,138,2021,2020-05-18
2021-05-19,euroSuper95,1.246,139,2021,2020-05-19
2021-05-19,gasOil,1.187,139,2021,2020-05-19
2021-05-20,euroSuper95,1.246,140,2021,2020-05-20
2021-05-20,gasOil,1.187,140,2021,2020-05-20
2021-05-21,euroSuper95,1.246,141,2021,2020-05-21
2021-05-21,gasOil,1.187,141,2021,2020-05-21
2021-05-22,euroSuper95,1.246,142,2021,2020-05-22
2021-05-22,gasOil,1.187,142,2021,2020-05-22
2021-05-23,euroSuper95,1.246,143,2021,2020-05-23
2021-05-23,gasOil,1.187,143,2021,2020-05-23
2021-05-24,euroSuper95,1.243,144,2021,2020-05-24
2021-05-24,gasOil,1.186,144,2021,2020-05-24
2021-05-25,euroSuper95,1.243,145,2021,2020-05-25
2021-05-25,gasOil,1.186,145,2021,2020-05-25
2021-05-26,euroSuper95,1.243,146,2021,2020-05-26
2021-05-26,gasOil,1.186,146,2021,2020-05-26
2021-05-27,euroSuper95,1.243,147,2021,2020-05-27
2021-05-27,gasOil,1.186,147,2021,2020-05-27
2021-05-28,euroSuper95,1.243,148,2021,2020-05-28
2021-05-28,gasOil,1.186,148,2021,2020-05-28
2021-05-29,euroSuper95,1.243,149,2021,2020-05-29
2021-05-29,gasOil,1.186,149,2021,2020-05-29
2021-05-30,euroSuper95,1.243,150,2021,2020-05-30
2021-05-30,gasOil,1.186,150,2021,2020-05-30
2021-05-31,euroSuper95,1.245,151,2021,2020-05-31
2021-05-31,gasOil,1.188,151,2021,2020-05-31
2021-06-01,euroSuper95,1.245,152,2021,2020-06-01
2021-06-01,gasOil,1.188,152,2021,2020-06-01
2021-06-02,euroSuper95,1.245,153,2021,2020-06-02
2021-06-02,gasOil,1.188,153,2021,2020-06-02
2021-06-03,euroSuper95,1.245,154,2021,2020-06-03
2021-06-03,gasOil,1.188,154,2021,2020-06-03
2021-06-04,euroSuper95,1.245,155,2021,2020-06-04
2021-06-04,gasOil,1.188,155,2021,2020-06-04
2021-06-05,euroSuper95,1.245,156,2021,2020-06-05
2021-06-05,gasOil,1.188,156,2021,2020-06-05
2021-06-06,euroSuper95,1.245,157,2021,2020-06-06
2021-06-06,gasOil,1.188,157,2021,2020-06-06
2021-06-07,euroSuper95,1.25,158,2021,2020-06-07
2021-06-07,gasOil,1.194,158,2021,2020-06-07
2021-06-08,euroSuper95,1.25,159,2021,2020-06-08
2021-06-08,gasOil,1.194,159,2021,2020-06-08
2021-06-09,euroSuper95,1.25,160,2021,2020-06-09
2021-06-09,gasOil,1.194,160,2021,2020-06-09
2021-06-10,euroSuper95,1.25,161,2021,2020-06-10
2021-06-10,gasOil,1.194,161,2021,2020-06-10
2021-06-11,euroSuper95,1.25,162,2021,2020-06-11
2021-06-11,gasOil,1.194,162,2021,2020-06-11
2021-06-12,euroSuper95,1.25,163,2021,2020-06-12
2021-06-12,gasOil,1.194,163,2021,2020-06-12
2021-06-13,euroSuper95,1.25,164,2021,2020-06-13
2021-06-13,gasOil,1.194,164,2021,2020-06-13
2021-06-14,euroSuper95,1.253,165,2021,2020-06-14
2021-06-14,gasOil,1.203,165,2021,2020-06-14
2021-06-15,euroSuper95,1.253,166,2021,2020-06-15
2021-06-15,gasOil,1.203,166,2021,2020-06-15
2021-06-16,euroSuper95,1.253,167,2021,2020-06-16
2021-06-16,gasOil,1.203,167,2021,2020-06-16
2021-06-17,euroSuper95,1.253,168,2021,2020-06-17
2021-06-17,gasOil,1.203,168,2021,2020-06-17
2021-06-18,euroSuper95,1.253,169,2021,2020-06-18
2021-06-18,gasOil,1.203,169,2021,2020-06-18
2021-06-19,euroSuper95,1.253,170,2021,2020-06-19
2021-06-19,gasOil,1.203,170,2021,2020-06-19
2021-06-20,euroSuper95,1.253,171,2021,2020-06-20
2021-06-20,gasOil,1.203,171,2021,2020-06-20
2021-06-21,euroSuper95,1.267,172,2021,2020-06-21
2021-06-21,gasOil,1.213,172,2021,2020-06-21
2021-06-22,euroSuper95,1.267,173,2021,2020-06-22
2021-06-22,gasOil,1.213,173,2021,2020-06-22
2021-06-23,euroSuper95,1.267,174,2021,2020-06-23
2021-06-23,gasOil,1.213,174,2021,2020-06-23
2021-06-24,euroSuper95,1.267,175,2021,2020-06-24
2021-06-24,gasOil,1.213,175,2021,2020-06-24
2021-06-25,euroSuper95,1.267,176,2021,2020-06-25
2021-06-25,gasOil,1.213,176,2021,2020-06-25
2021-06-26,euroSuper95,1.267,177,2021,2020-06-26
2021-06-26,gasOil,1.213,177,2021,2020-06-26
2021-06-27,euroSuper95,1.267,178,2021,2020-06-27
2021-06-27,gasOil,1.213,178,2021,2020-06-27
2021-06-28,euroSuper95,1.278,179,2021,2020-06-28
2021-06-28,gasOil,1.224,179,2021,2020-06-28
2021-06-29,euroSuper95,1.278,180,2021,2020-06-29
2021-06-29,gasOil,1.224,180,2021,2020-06-29
2021-06-30,euroSuper95,1.278,181,2021,2020-06-30
2021-06-30,gasOil,1.224,181,2021,2020-06-30
2021-07-01,euroSuper95,1.278,182,2021,2020-07-01
2021-07-01,gasOil,1.224,182,2021,2020-07-01
2021-07-02,euroSuper95,1.278,183,2021,2020-07-02
2021-07-02,gasOil,1.224,183,2021,2020-07-02
2021-07-03,euroSuper95,1.278,184,2021,2020-07-03
2021-07-03,gasOil,1.224,184,2021,2020-07-03
2021-07-04,euroSuper95,1.278,185,2021,2020-07-04
2021-07-04,gasOil,1.224,185,2021,2020-07-04
2021-07-05,euroSuper95,1.283,186,2021,2020-07-05
2021-07-05,gasOil,1.227,186,2021,2020-07-05
2021-07-06,euroSuper95,1.283,187,2021,2020-07-06
2021-07-06,gasOil,1.227,187,2021,2020-07-06
2021-07-07,euroSuper95,1.283,188,2021,2020-07-07
2021-07-07,gasOil,1.227,188,2021,2020-07-07
2021-07-08,euroSuper95,1.283,189,2021,2020-07-08
2021-07-08,gasOil,1.227,189,2021,2020-07-08
2021-07-09,euroSuper95,1.283,190,2021,2020-07-09
2021-07-09,gasOil,1.227,190,2021,2020-07-09
2021-07-10,euroSuper95,1.283,191,2021,2020-07-10
2021-07-10,gasOil,1.227,191,2021,2020-07-10
2021-07-11,euroSuper95,1.283,192,2021,2020-07-11
2021-07-11,gasOil,1.227,192,2021,2020-07-11
2021-07-12,euroSuper95,1.307,193,2021,2020-07-12
2021-07-12,gasOil,1.245,193,2021,2020-07-12
2021-07-13,euroSuper95,1.307,194,2021,2020-07-13
2021-07-13,gasOil,1.245,194,2021,2020-07-13
2021-07-14,euroSuper95,1.307,195,2021,2020-07-14
2021-07-14,gasOil,1.245,195,2021,2020-07-14
2021-07-15,euroSuper95,1.307,196,2021,2020-07-15
2021-07-15,gasOil,1.245,196,2021,2020-07-15
2021-07-16,euroSuper95,1.307,197,2021,2020-07-16
2021-07-16,gasOil,1.245,197,2021,2020-07-16
2021-07-17,euroSuper95,1.307,198,2021,2020-07-17
2021-07-17,gasOil,1.245,198,2021,2020-07-17
2021-07-18,euroSuper95,1.307,199,2021,2020-07-18
2021-07-18,gasOil,1.245,199,2021,2020-07-18
2021-07-19,euroSuper95,1.312,200,2021,2020-07-19
2021-07-19,gasOil,1.239,200,2021,2020-07-19
2021-07-20,euroSuper95,1.312,201,2021,2020-07-20
2021-07-20,gasOil,1.239,201,2021,2020-07-20
2021-07-21,euroSuper95,1.312,202,2021,2020-07-21
2021-07-21,gasOil,1.239,202,2021,2020-07-21
2021-07-22,euroSuper95,1.312,203,2021,2020-07-22
2021-07-22,gasOil,1.239,203,2021,2020-07-22
2021-07-23,euroSuper95,1.312,204,2021,2020-07-23
2021-07-23,gasOil,1.239,204,2021,2020-07-23
2021-07-24,euroSuper95,1.312,205,2021,2020-07-24
2021-07-24,gasOil,1.239,205,2021,2020-07-24
2021-07-25,euroSuper95,1.312,206,2021,2020-07-25
2021-07-25,gasOil,1.239,206,2021,2020-07-25
2021-07-26,euroSuper95,1.317,207,2021,2020-07-26
2021-07-26,gasOil,1.243,207,2021,2020-07-26
2021-07-27,euroSuper95,1.317,208,2021,2020-07-27
2021-07-27,gasOil,1.243,208,2021,2020-07-27
2021-07-28,euroSuper95,1.317,209,2021,2020-07-28
2021-07-28,gasOil,1.243,209,2021,2020-07-28
2021-07-29,euroSuper95,1.317,210,2021,2020-07-29
2021-07-29,gasOil,1.243,210,2021,2020-07-29
2021-07-30,euroSuper95,1.317,211,2021,2020-07-30
2021-07-30,gasOil,1.243,211,2021,2020-07-30
2021-07-31,euroSuper95,1.317,212,2021,2020-07-31
2021-07-31,gasOil,1.243,212,2021,2020-07-31
2021-08-01,euroSuper95,1.317,213,2021,2020-08-01
2021-08-01,gasOil,1.243,213,2021,2020-08-01
2021-08-02,euroSuper95,1.329,214,2021,2020-08-02
2021-08-02,gasOil,1.249,214,2021,2020-08-02
2021-08-03,euroSuper95,1.329,215,2021,2020-08-03
2021-08-03,gasOil,1.249,215,2021,2020-08-03
2021-08-04,euroSuper95,1.329,216,2021,2020-08-04
2021-08-04,gasOil,1.249,216,2021,2020-08-04
2021-08-05,euroSuper95,1.329,217,2021,2020-08-05
2021-08-05,gasOil,1.249,217,2021,2020-08-05
2021-08-06,euroSuper95,1.329,218,2021,2020-08-06
2021-08-06,gasOil,1.249,218,2021,2020-08-06
2021-08-07,euroSuper95,1.329,219,2021,2020-08-07
2021-08-07,gasOil,1.249,219,2021,2020-08-07
2021-08-08,euroSuper95,1.329,220,2021,2020-08-08
2021-08-08,gasOil,1.249,220,2021,2020-08-08
2021-08-09,euroSuper95,1.33,221,2021,2020-08-09
2021-08-09,gasOil,1.248,221,2021,2020-08-09
2021-08-10,euroSuper95,1.33,222,2021,2020-08-10
2021-08-10,gasOil,1.248,222,2021,2020-08-10
2021-08-11,euroSuper95,1.33,223,2021,2020-08-11
2021-08-11,gasOil,1.248,223,2021,2020-08-11
2021-08-12,euroSuper95,1.33,224,2021,2020-08-12
2021-08-12,gasOil,1.248,224,2021,2020-08-12
2021-08-13,euroSuper95,1.33,225,2021,2020-08-13
2021-08-13,gasOil,1.248,225,2021,2020-08-13
2021-08-14,euroSuper95,1.33,226,2021,2020-08-14
2021-08-14,gasOil,1.248,226,2021,2020-08-14
2021-08-15,euroSuper95,1.33,227,2021,2020-08-15
2021-08-15,gasOil,1.248,227,2021,2020-08-15
2021-08-16,euroSuper95,1.328,228,2021,2020-08-16
2021-08-16,gasOil,1.248,228,2021,2020-08-16
2021-08-17,euroSuper95,1.328,229,2021,2020-08-17
2021-08-17,gasOil,1.248,229,2021,2020-08-17
2021-08-18,euroSuper95,1.328,230,2021,2020-08-18
2021-08-18,gasOil,1.248,230,2021,2020-08-18
2021-08-19,euroSuper95,1.328,231,2021,2020-08-19
2021-08-19,gasOil,1.248,231,2021,2020-08-19
2021-08-20,euroSuper95,1.328,232,2021,2020-08-20
2021-08-20,gasOil,1.248,232,2021,2020-08-20
2021-08-21,euroSuper95,1.328,233,2021,2020-08-21
2021-08-21,gasOil,1.248,233,2021,2020-08-21
2021-08-22,euroSuper95,1.328,234,2021,2020-08-22
2021-08-22,gasOil,1.248,234,2021,2020-08-22
2021-08-23,euroSuper95,1.32,235,2021,2020-08-23
2021-08-23,gasOil,1.24,235,2021,2020-08-23
2021-08-24,euroSuper95,1.32,236,2021,2020-08-24
2021-08-24,gasOil,1.24,236,2021,2020-08-24
2021-08-25,euroSuper95,1.32,237,2021,2020-08-25
2021-08-25,gasOil,1.24,237,2021,2020-08-25
2021-08-26,euroSuper95,1.32,238,2021,2020-08-26
2021-08-26,gasOil,1.24,238,2021,2020-08-26
2021-08-27,euroSuper95,1.32,239,2021,2020-08-27
2021-08-27,gasOil,1.24,239,2021,2020-08-27
2021-08-28,euroSuper95,1.32,240,2021,2020-08-28
2021-08-28,gasOil,1.24,240,2021,2020-08-28
2021-08-29,euroSuper95,1.32,241,2021,2020-08-29
2021-08-29,gasOil,1.24,241,2021,2020-08-29
2021-08-30,euroSuper95,1.326,242,2021,2020-08-30
2021-08-30,gasOil,1.252,242,2021,2020-08-30
2021-08-31,euroSuper95,1.326,243,2021,2020-08-31
2021-08-31,gasOil,1.252,243,2021,2020-08-31
2021-09-01,euroSuper95,1.326,244,2021,2020-09-01
2021-09-01,gasOil,1.252,244,2021,2020-09-01
2021-09-02,euroSuper95,1.326,245,2021,2020-09-02
2021-09-02,gasOil,1.252,245,2021,2020-09-02
2021-09-03,euroSuper95,1.326,246,2021,2020-09-03
2021-09-03,gasOil,1.252,246,2021,2020-09-03
2021-09-04,euroSuper95,1.326,247,2021,2020-09-04
2021-09-04,gasOil,1.252,247,2021,2020-09-04
2021-09-05,euroSuper95,1.326,248,2021,2020-09-05
2021-09-05,gasOil,1.252,248,2021,2020-09-05
2021-09-06,euroSuper95,1.323,249,2021,2020-09-06
2021-09-06,gasOil,1.25,249,2021,2020-09-06
2021-09-07,euroSuper95,1.323,250,2021,2020-09-07
2021-09-07,gasOil,1.25,250,2021,2020-09-07
2021-09-08,euroSuper95,1.323,251,2021,2020-09-08
2021-09-08,gasOil,1.25,251,2021,2020-09-08
2021-09-09,euroSuper95,1.323,252,2021,2020-09-09
2021-09-09,gasOil,1.25,252,2021,2020-09-09
2021-09-10,euroSuper95,1.323,253,2021,2020-09-10
2021-09-10,gasOil,1.25,253,2021,2020-09-10
2021-09-11,euroSuper95,1.323,254,2021,2020-09-11
2021-09-11,gasOil,1.25,254,2021,2020-09-11
2021-09-12,euroSuper95,1.323,255,2021,2020-09-12
2021-09-12,gasOil,1.25,255,2021,2020-09-12
2021-09-13,euroSuper95,1.325,256,2021,2020-09-13
2021-09-13,gasOil,1.252,256,2021,2020-09-13
2021-09-14,euroSuper95,1.325,257,2021,2020-09-14
2021-09-14,gasOil,1.252,257,2021,2020-09-14
2021-09-15,euroSuper95,1.325,258,2021,2020-09-15
2021-09-15,gasOil,1.252,258,2021,2020-09-15
2021-09-16,euroSuper95,1.325,259,2021,2020-09-16
2021-09-16,gasOil,1.252,259,2021,2020-09-16
2021-09-17,euroSuper95,1.325,260,2021,2020-09-17
2021-09-17,gasOil,1.252,260,2021,2020-09-17
2021-09-18,euroSuper95,1.325,261,2021,2020-09-18
2021-09-18,gasOil,1.252,261,2021,2020-09-18
2021-09-19,euroSuper95,1.325,262,2021,2020-09-19
2021-09-19,gasOil,1.252,262,2021,2020-09-19
2021-09-20,euroSuper95,1.321,263,2021,2020-09-20
2021-09-20,gasOil,1.259,263,2021,2020-09-20
2021-09-21,euroSuper95,1.321,264,2021,2020-09-21
2021-09-21,gasOil,1.259,264,2021,2020-09-21
2021-09-22,euroSuper95,1.321,265,2021,2020-09-22
2021-09-22,gasOil,1.259,265,2021,2020-09-22
2021-09-23,euroSuper95,1.321,266,2021,2020-09-23
2021-09-23,gasOil,1.259,266,2021,2020-09-23
2021-09-24,euroSuper95,1.321,267,2021,2020-09-24
2021-09-24,gasOil,1.259,267,2021,2020-09-24
2021-09-25,euroSuper95,1.321,268,2021,2020-09-25
2021-09-25,gasOil,1.259,268,2021,2020-09-25
2021-09-26,euroSuper95,1.321,269,2021,2020-09-26
2021-09-26,gasOil,1.259,269,2021,2020-09-26
2021-09-27,euroSuper95,1.325,270,2021,2020-09-27
2021-09-27,gasOil,1.277,270,2021,2020-09-27
2021-09-28,euroSuper95,1.325,271,2021,2020-09-28
2021-09-28,gasOil,1.277,271,2021,2020-09-28
2021-09-29,euroSuper95,1.325,272,2021,2020-09-29
2021-09-29,gasOil,1.277,272,2021,2020-09-29
2021-09-30,euroSuper95,1.325,273,2021,2020-09-30
2021-09-30,gasOil,1.277,273,2021,2020-09-30
2021-10-01,euroSuper95,1.325,274,2021,2020-10-01
2021-10-01,gasOil,1.277,274,2021,2020-10-01
2021-10-02,euroSuper95,1.325,275,2021,2020-10-02
2021-10-02,gasOil,1.277,275,2021,2020-10-02
2021-10-03,euroSuper95,1.325,276,2021,2020-10-03
2021-10-03,gasOil,1.277,276,2021,2020-10-03
2021-10-04,euroSuper95,1.342,277,2021,2020-10-04
2021-10-04,gasOil,1.307,277,2021,2020-10-04
2021-10-05,euroSuper95,1.342,278,2021,2020-10-05
2021-10-05,gasOil,1.307,278,2021,2020-10-05
2021-10-06,euroSuper95,1.342,279,2021,2020-10-06
2021-10-06,gasOil,1.307,279,2021,2020-10-06
2021-10-07,euroSuper95,1.342,280,2021,2020-10-07
2021-10-07,gasOil,1.307,280,2021,2020-10-07
2021-10-08,euroSuper95,1.342,281,2021,2020-10-08
2021-10-08,gasOil,1.307,281,2021,2020-10-08
2021-10-09,euroSuper95,1.342,282,2021,2020-10-09
2021-10-09,gasOil,1.307,282,2021,2020-10-09
2021-10-10,euroSuper95,1.342,283,2021,2020-10-10
2021-10-10,gasOil,1.307,283,2021,2020-10-10
2021-10-11,euroSuper95,1.382,284,2021,2020-10-11
2021-10-11,gasOil,1.353,284,2021,2020-10-11
2021-10-12,euroSuper95,1.382,285,2021,2020-10-12
2021-10-12,gasOil,1.353,285,2021,2020-10-12
2021-10-13,euroSuper95,1.382,286,2021,2020-10-13
2021-10-13,gasOil,1.353,286,2021,2020-10-13
2021-10-14,euroSuper95,1.382,287,2021,2020-10-14
2021-10-14,gasOil,1.353,287,2021,2020-10-14
2021-10-15,euroSuper95,1.382,288,2021,2020-10-15
2021-10-15,gasOil,1.353,288,2021,2020-10-15
2021-10-16,euroSuper95,1.382,289,2021,2020-10-16
2021-10-16,gasOil,1.353,289,2021,2020-10-16
2021-10-17,euroSuper95,1.382,290,2021,2020-10-17
2021-10-17,gasOil,1.353,290,2021,2020-10-17
2021-10-18,euroSuper95,1.398,291,2021,2020-10-18
2021-10-18,gasOil,1.38,291,2021,2020-10-18
2021-10-19,euroSuper95,1.398,292,2021,2020-10-19
2021-10-19,gasOil,1.38,292,2021,2020-10-19
2021-10-20,euroSuper95,1.398,293,2021,2020-10-20
2021-10-20,gasOil,1.38,293,2021,2020-10-20
2021-10-21,euroSuper95,1.398,294,2021,2020-10-21
2021-10-21,gasOil,1.38,294,2021,2020-10-21
2021-10-22,euroSuper95,1.398,295,2021,2020-10-22
2021-10-22,gasOil,1.38,295,2021,2020-10-22
2021-10-23,euroSuper95,1.398,296,2021,2020-10-23
2021-10-23,gasOil,1.38,296,2021,2020-10-23
2021-10-24,euroSuper95,1.398,297,2021,2020-10-24
2021-10-24,gasOil,1.38,297,2021,2020-10-24
2021-10-25,euroSuper95,1.404,298,2021,2020-10-25
2021-10-25,gasOil,1.398,298,2021,2020-10-25
2021-10-26,euroSuper95,1.404,299,2021,2020-10-26
2021-10-26,gasOil,1.398,299,2021,2020-10-26
2021-10-27,euroSuper95,1.404,300,2021,2020-10-27
2021-10-27,gasOil,1.398,300,2021,2020-10-27
2021-10-28,euroSuper95,1.404,301,2021,2020-10-28
2021-10-28,gasOil,1.398,301,2021,2020-10-28
2021-10-29,euroSuper95,1.404,302,2021,2020-10-29
2021-10-29,gasOil,1.398,302,2021,2020-10-29
2021-10-30,euroSuper95,1.404,303,2021,2020-10-30
2021-10-30,gasOil,1.398,303,2021,2020-10-30
2021-10-31,euroSuper95,1.404,304,2021,2020-10-31
2021-10-31,gasOil,1.398,304,2021,2020-10-31
2021-11-01,euroSuper95,1.41,305,2021,2020-11-01
2021-11-01,gasOil,1.402,305,2021,2020-11-01
2021-11-02,euroSuper95,1.41,306,2021,2020-11-02
2021-11-02,gasOil,1.402,306,2021,2020-11-02
2021-11-03,euroSuper95,1.41,307,2021,2020-11-03
2021-11-03,gasOil,1.402,307,2021,2020-11-03
2021-11-04,euroSuper95,1.41,308,2021,2020-11-04
2021-11-04,gasOil,1.402,308,2021,2020-11-04
2021-11-05,euroSuper95,1.41,309,2021,2020-11-05
2021-11-05,gasOil,1.402,309,2021,2020-11-05
2021-11-06,euroSuper95,1.41,310,2021,2020-11-06
2021-11-06,gasOil,1.402,310,2021,2020-11-06
2021-11-07,euroSuper95,1.41,311,2021,2020-11-07
2021-11-07,gasOil,1.402,311,2021,2020-11-07
2021-11-08,euroSuper95,1.427,312,2021,2020-11-08
2021-11-08,gasOil,1.411,312,2021,2020-11-08
2021-11-09,euroSuper95,1.427,313,2021,2020-11-09
2021-11-09,gasOil,1.411,313,2021,2020-11-09
2021-11-10,euroSuper95,1.427,314,2021,2020-11-10
2021-11-10,gasOil,1.411,314,2021,2020-11-10
2021-11-11,euroSuper95,1.427,315,2021,2020-11-11
2021-11-11,gasOil,1.411,315,2021,2020-11-11
2021-11-12,euroSuper95,1.427,316,2021,2020-11-12
2021-11-12,gasOil,1.411,316,2021,2020-11-12
2021-11-13,euroSuper95,1.427,317,2021,2020-11-13
2021-11-13,gasOil,1.411,317,2021,2020-11-13
2021-11-14,euroSuper95,1.427,318,2021,2020-11-14
2021-11-14,gasOil,1.411,318,2021,2020-11-14
2021-11-15,euroSuper95,1.438,319,2021,2020-11-15
2021-11-15,gasOil,1.418,319,2021,2020-11-15
2021-11-16,euroSuper95,1.438,320,2021,2020-11-16
2021-11-16,gasOil,1.418,320,2021,2020-11-16
2021-11-17,euroSuper95,1.438,321,2021,2020-11-17
2021-11-17,gasOil,1.418,321,2021,2020-11-17
2021-11-18,euroSuper95,1.438,322,2021,2020-11-18
2021-11-18,gasOil,1.418,322,2021,2020-11-18
2021-11-19,euroSuper95,1.438,323,2021,2020-11-19
2021-11-19,gasOil,1.418,323,2021,2020-11-19
2021-11-20,euroSuper95,1.438,324,2021,2020-11-20
2021-11-20,gasOil,1.418,324,2021,2020-11-20
2021-11-21,euroSuper95,1.438,325,2021,2020-11-21
2021-11-21,gasOil,1.418,325,2021,2020-11-21
2021-11-22,euroSuper95,1.425,326,2021,2020-11-22
2021-11-22,gasOil,1.406,326,2021,2020-11-22
2021-11-23,euroSuper95,1.425,327,2021,2020-11-23
2021-11-23,gasOil,1.406,327,2021,2020-11-23
2021-11-24,euroSuper95,1.425,328,2021,2020-11-24
2021-11-24,gasOil,1.406,328,2021,2020-11-24
2021-11-25,euroSuper95,1.425,329,2021,2020-11-25
2021-11-25,gasOil,1.406,329,2021,2020-11-25
2021-11-26,euroSuper95,1.425,330,2021,2020-11-26
2021-11-26,gasOil,1.406,330,2021,2020-11-26
2021-11-27,euroSuper95,1.425,331,2021,2020-11-27
2021-11-27,gasOil,1.406,331,2021,2020-11-27
2021-11-28,euroSuper95,1.425,332,2021,2020-11-28
2021-11-28,gasOil,1.406,332,2021,2020-11-28
2021-11-29,euroSuper95,1.426,333,2021,2020-11-29
2021-11-29,gasOil,1.407,333,2021,2020-11-29
2021-11-30,euroSuper95,1.426,334,2021,2020-11-30
2021-11-30,gasOil,1.407,334,2021,2020-11-30
2021-12-01,euroSuper95,1.426,335,2021,2020-12-01
2021-12-01,gasOil,1.407,335,2021,2020-12-01
2021-12-02,euroSuper95,1.426,336,2021,2020-12-02
2021-12-02,gasOil,1.407,336,2021,2020-12-02
2021-12-03,euroSuper95,1.426,337,2021,2020-12-03
2021-12-03,gasOil,1.407,337,2021,2020-12-03
2021-12-04,euroSuper95,1.426,338,2021,2020-12-04
2021-12-04,gasOil,1.407,338,2021,2020-12-04
