date,variable,rm7,day,year,date20
2020-12-21,peak,43471.6571428571,356,2020,2020-12-21
2020-12-22,base,86236.9714285714,357,2020,2020-12-22
2020-12-22,peak,44488.0142857143,357,2020,2020-12-22
2020-12-23,base,87363.2,358,2020,2020-12-23
2020-12-23,peak,45140,358,2020,2020-12-23
2020-12-24,base,88612.5571428571,359,2020,2020-12-24
2020-12-24,peak,45948.2428571429,359,2020,2020-12-24
2020-12-25,base,86053.3857142857,360,2020,2020-12-25
2020-12-25,peak,43350.1,360,2020,2020-12-25
2020-12-26,base,86679.3428571429,361,2020,2020-12-26
2020-12-26,peak,44257.6,361,2020,2020-12-26
2020-12-27,base,87081.3428571428,362,2020,2020-12-27
2020-12-27,peak,44027.4857142857,362,2020,2020-12-27
2020-12-28,base,82351.6,363,2020,2020-12-28
2020-12-28,peak,41285.8857142857,363,2020,2020-12-28
2020-12-29,base,79082.8,364,2020,2020-12-29
2020-12-29,peak,39079.8714285714,364,2020,2020-12-29
2020-12-30,base,78475.7428571429,365,2020,2020-12-30
2020-12-30,peak,38252.8857142857,365,2020,2020-12-30
2020-12-31,base,77547.0714285714,366,2020,2020-12-31
2020-12-31,peak,37598.7142857143,366,2020,2020-12-31
2021-01-01,base,78007.9285714286,1,2021,2020-01-01
2021-01-01,peak,38493.9285714286,1,2021,2020-01-01
2021-01-02,base,73777.7,2,2021,2020-01-02
2021-01-02,peak,36049.9,2,2021,2020-01-02
2021-01-03,base,71482.7428571429,3,2021,2020-01-03
2021-01-03,peak,35421.7,3,2021,2020-01-03
2021-01-04,base,75746.0857142857,4,2021,2020-01-04
2021-01-04,peak,37489.4428571429,4,2021,2020-01-04
2021-01-05,base,76485.7857142857,5,2021,2020-01-05
2021-01-05,peak,37822.9285714286,5,2021,2020-01-05
2021-01-06,base,72843.1285714286,6,2021,2020-01-06
2021-01-06,peak,35903.7714285714,6,2021,2020-01-06
2021-01-07,base,70743.8142857143,7,2021,2020-01-07
2021-01-07,peak,34772.0428571429,7,2021,2020-01-07
2021-01-08,base,69753.6714285714,8,2021,2020-01-08
2021-01-08,peak,34051.3857142857,8,2021,2020-01-08
2021-01-09,base,69390.3714285714,9,2021,2020-01-09
2021-01-09,peak,33674.7428571429,9,2021,2020-01-09
2021-01-10,base,69207.2142857143,10,2021,2020-01-10
2021-01-10,peak,33713.7571428571,10,2021,2020-01-10
2021-01-11,base,69667.2714285714,11,2021,2020-01-11
2021-01-11,peak,33724.8,11,2021,2020-01-11
2021-01-12,base,73098.8285714286,12,2021,2020-01-12
2021-01-12,peak,34656.5,12,2021,2020-01-12
2021-01-13,base,77326.9857142857,13,2021,2020-01-13
2021-01-13,peak,36946.9142857143,13,2021,2020-01-13
2021-01-14,base,80676.1857142857,14,2021,2020-01-14
2021-01-14,peak,37570.1,14,2021,2020-01-14
2021-01-15,base,80878.6428571429,15,2021,2020-01-15
2021-01-15,peak,37334.0285714286,15,2021,2020-01-15
2021-01-16,base,80646.3285714286,16,2021,2020-01-16
2021-01-16,peak,37507.8714285714,16,2021,2020-01-16
2021-01-17,base,80422.2571428571,17,2021,2020-01-17
2021-01-17,peak,37110.7714285714,17,2021,2020-01-17
2021-01-18,base,80287.2,18,2021,2020-01-18
2021-01-18,peak,37067.3285714286,18,2021,2020-01-18
2021-01-19,base,79602.3428571428,19,2021,2020-01-19
2021-01-19,peak,36913.9857142857,19,2021,2020-01-19
2021-01-20,base,80408.3142857143,20,2021,2020-01-20
2021-01-20,peak,37364.7428571429,20,2021,2020-01-20
2021-01-21,base,82105.2428571429,21,2021,2020-01-21
2021-01-21,peak,39200.3571428571,21,2021,2020-01-21
2021-01-22,base,85503.7428571429,22,2021,2020-01-22
2021-01-22,peak,41470.5571428572,22,2021,2020-01-22
2021-01-23,base,86765.3,23,2021,2020-01-23
2021-01-23,peak,41663.2857142857,23,2021,2020-01-23
2021-01-24,base,86131.3142857143,24,2021,2020-01-24
2021-01-24,peak,40895.1428571429,24,2021,2020-01-24
2021-01-25,base,79224.6142857143,25,2021,2020-01-25
2021-01-25,peak,37664.9428571429,25,2021,2020-01-25
2021-01-26,base,75959.9,26,2021,2020-01-26
2021-01-26,peak,36458.9285714286,26,2021,2020-01-26
2021-01-27,base,74875.7,27,2021,2020-01-27
2021-01-27,peak,36043.2142857143,27,2021,2020-01-27
2021-01-28,base,72067.2428571429,28,2021,2020-01-28
2021-01-28,peak,35381.7285714286,28,2021,2020-01-28
2021-01-29,base,66131.9857142857,29,2021,2020-01-29
2021-01-29,peak,32147.2714285714,29,2021,2020-01-29
2021-01-30,base,64970,30,2021,2020-01-30
2021-01-30,peak,31726.3428571429,30,2021,2020-01-30
2021-01-31,base,63683.1,31,2021,2020-01-31
2021-01-31,peak,31480.3,31,2021,2020-01-31
2021-02-01,base,66186.7428571429,32,2021,2020-02-01
2021-02-01,peak,33127.6714285714,32,2021,2020-02-01
2021-02-02,base,68427.3714285714,33,2021,2020-02-02
2021-02-02,peak,34565.7857142857,33,2021,2020-02-02
2021-02-03,base,65291.5428571429,34,2021,2020-02-03
2021-02-03,peak,32562,34,2021,2020-02-03
2021-02-04,base,63809.8142857143,35,2021,2020-02-04
2021-02-04,peak,31865.0857142857,35,2021,2020-02-04
2021-02-05,base,70535.0857142857,36,2021,2020-02-05
2021-02-05,peak,36467.2857142857,36,2021,2020-02-05
2021-02-06,base,76023.5285714286,37,2021,2020-02-06
2021-02-06,peak,40250.6142857143,37,2021,2020-02-06
2021-02-07,base,76533.2142857143,38,2021,2020-02-07
2021-02-07,peak,40612.8571428572,38,2021,2020-02-07
2021-02-08,base,74252.8571428571,39,2021,2020-02-08
2021-02-08,peak,39179.2571428571,39,2021,2020-02-08
2021-02-09,base,71046.6,40,2021,2020-02-09
2021-02-09,peak,37508.1571428571,40,2021,2020-02-09
2021-02-10,base,71475.8285714286,41,2021,2020-02-10
2021-02-10,peak,37891.5142857143,41,2021,2020-02-10
2021-02-11,base,68966.5285714286,42,2021,2020-02-11
2021-02-11,peak,36262.5285714286,42,2021,2020-02-11
2021-02-12,base,63122.6142857143,43,2021,2020-02-12
2021-02-12,peak,32386.5428571429,43,2021,2020-02-12
2021-02-13,base,59044.3428571429,44,2021,2020-02-13
2021-02-13,peak,29226.4,44,2021,2020-02-13
2021-02-14,base,58238.6857142857,45,2021,2020-02-14
2021-02-14,peak,28672.6714285714,45,2021,2020-02-14
2021-02-15,base,64973.8,46,2021,2020-02-15
2021-02-15,peak,32392.2285714286,46,2021,2020-02-15
2021-02-16,base,68793.6285714286,47,2021,2020-02-16
2021-02-16,peak,34672.1142857143,47,2021,2020-02-16
2021-02-17,base,71712.7,48,2021,2020-02-17
2021-02-17,peak,36038.8,48,2021,2020-02-17
2021-02-18,base,76683.8714285714,49,2021,2020-02-18
2021-02-18,peak,38878.0285714286,49,2021,2020-02-18
2021-02-19,base,81822,50,2021,2020-02-19
2021-02-19,peak,41556.5571428572,50,2021,2020-02-19
2021-02-20,base,86101.6142857143,51,2021,2020-02-20
2021-02-20,peak,44297.5571428572,51,2021,2020-02-20
2021-02-21,base,87830.6571428571,52,2021,2020-02-21
2021-02-21,peak,45298.1142857143,52,2021,2020-02-21
2021-02-22,base,85505.8285714286,53,2021,2020-02-22
2021-02-22,peak,43968.1857142857,53,2021,2020-02-22
2021-02-23,base,85895.6857142857,54,2021,2020-02-23
2021-02-23,peak,43920.0428571429,54,2021,2020-02-23
2021-02-24,base,85489.3142857143,55,2021,2020-02-24
2021-02-24,peak,43810.5714285714,55,2021,2020-02-24
2021-02-25,base,83356.4571428572,56,2021,2020-02-25
2021-02-25,peak,42650.7142857143,56,2021,2020-02-25
2021-02-26,base,78022.8857142857,57,2021,2020-02-26
2021-02-26,peak,39825.4857142857,57,2021,2020-02-26
2021-02-27,base,70313.5714285714,58,2021,2020-02-27
2021-02-27,peak,35611.6,58,2021,2020-02-27
2021-02-28,base,67325.2857142857,59,2021,2020-02-28
2021-02-28,peak,34836.9428571429,59,2021,2020-02-28
2021-03-01,base,64938.6857142857,60,2021,2020-03-01
2021-03-01,peak,34173.2,60,2021,2020-03-01
2021-03-02,base,61729.5142857143,61,2021,2020-03-02
2021-03-02,peak,32431.4428571429,61,2021,2020-03-02
2021-03-03,base,58756.0428571429,62,2021,2020-03-03
2021-03-03,peak,31043.9571428571,62,2021,2020-03-03
2021-03-04,base,57328.9571428571,63,2021,2020-03-04
2021-03-04,peak,29845.6571428571,63,2021,2020-03-04
2021-03-05,base,56273.1571428571,64,2021,2020-03-05
2021-03-05,peak,29427.6142857143,64,2021,2020-03-05
2021-03-06,base,58378.4857142857,65,2021,2020-03-06
2021-03-06,peak,30768.4428571429,65,2021,2020-03-06
2021-03-07,base,58216.1571428572,66,2021,2020-03-07
2021-03-07,peak,30067.1714285714,66,2021,2020-03-07
2021-03-08,base,57148.4285714286,67,2021,2020-03-08
2021-03-08,peak,28925.3142857143,67,2021,2020-03-08
2021-03-09,base,57071.5,68,2021,2020-03-09
2021-03-09,peak,28985.3714285714,68,2021,2020-03-09
2021-03-10,base,59349.4571428571,69,2021,2020-03-10
2021-03-10,peak,30233.8285714286,69,2021,2020-03-10
2021-03-11,base,64486.9,70,2021,2020-03-11
2021-03-11,peak,32857.7714285714,70,2021,2020-03-11
2021-03-12,base,70522.4,71,2021,2020-03-12
2021-03-12,peak,35829.3714285714,71,2021,2020-03-12
2021-03-13,base,75041.6857142857,72,2021,2020-03-13
2021-03-13,peak,37630.2142857143,72,2021,2020-03-13
2021-03-14,base,80913.0857142857,73,2021,2020-03-14
2021-03-14,peak,40281.6285714286,73,2021,2020-03-14
2021-03-15,base,84397.9571428571,74,2021,2020-03-15
2021-03-15,peak,42519.1857142857,74,2021,2020-03-15
2021-03-16,base,84402.5285714286,75,2021,2020-03-16
2021-03-16,peak,42876.4285714286,75,2021,2020-03-16
2021-03-17,base,82188.1,76,2021,2020-03-17
2021-03-17,peak,42079.2714285714,76,2021,2020-03-17
2021-03-18,base,76074.4428571429,77,2021,2020-03-18
2021-03-18,peak,39003.3571428571,77,2021,2020-03-18
2021-03-19,base,75556.2142857143,78,2021,2020-03-19
2021-03-19,peak,39226.8571428571,78,2021,2020-03-19
2021-03-20,base,73699.5714285714,79,2021,2020-03-20
2021-03-20,peak,39052.6857142857,79,2021,2020-03-20
2021-03-21,base,73642.7285714286,80,2021,2020-03-21
2021-03-21,peak,39568.3714285714,80,2021,2020-03-21
2021-03-22,base,70742.9142857143,81,2021,2020-03-22
2021-03-22,peak,37654.5285714286,81,2021,2020-03-22
2021-03-23,base,72032.8,82,2021,2020-03-23
2021-03-23,peak,38100.9857142857,82,2021,2020-03-23
2021-03-24,base,73624.2714285714,83,2021,2020-03-24
2021-03-24,peak,39333.8571428571,83,2021,2020-03-24
2021-03-25,base,76173.4285714286,84,2021,2020-03-25
2021-03-25,peak,41133.9857142857,84,2021,2020-03-25
2021-03-26,base,74813.5857142857,85,2021,2020-03-26
2021-03-26,peak,40068.7,85,2021,2020-03-26
2021-03-27,base,74872.0142857143,86,2021,2020-03-27
2021-03-27,peak,39819.1857142857,86,2021,2020-03-27
2021-03-28,base,74674.7571428571,87,2021,2020-03-28
2021-03-28,peak,39422.7142857143,87,2021,2020-03-28
2021-03-29,base,74397.7857142857,88,2021,2020-03-29
2021-03-29,peak,39725.9,88,2021,2020-03-29
2021-03-30,base,72861.9285714286,89,2021,2020-03-30
2021-03-30,peak,39120.8428571429,89,2021,2020-03-30
2021-03-31,base,70654.7142857143,90,2021,2020-03-31
2021-03-31,peak,37795.8571428571,90,2021,2020-03-31
2021-04-01,base,68738.4714285714,91,2021,2020-04-01
2021-04-01,peak,37587.7142857143,91,2021,2020-04-01
2021-04-02,base,65140.7428571429,92,2021,2020-04-02
2021-04-02,peak,35846.6857142857,92,2021,2020-04-02
2021-04-03,base,60892.3285714286,93,2021,2020-04-03
2021-04-03,peak,34120.3571428571,93,2021,2020-04-03
2021-04-04,base,57075.1428571429,94,2021,2020-04-04
2021-04-04,peak,32736.4142857143,94,2021,2020-04-04
2021-04-05,base,58567.7714285714,95,2021,2020-04-05
2021-04-05,peak,33111.4142857143,95,2021,2020-04-05
2021-04-06,base,59851.0571428571,96,2021,2020-04-06
2021-04-06,peak,33856.5857142857,96,2021,2020-04-06
2021-04-07,base,60670.5,97,2021,2020-04-07
2021-04-07,peak,33974.5714285714,97,2021,2020-04-07
2021-04-08,base,63431.9,98,2021,2020-04-08
2021-04-08,peak,34163.2571428571,98,2021,2020-04-08
2021-04-09,base,63483.2428571429,99,2021,2020-04-09
2021-04-09,peak,34231.9571428571,99,2021,2020-04-09
2021-04-10,base,64355.9571428571,100,2021,2020-04-10
2021-04-10,peak,34358.9714285714,100,2021,2020-04-10
2021-04-11,base,64504.4142857143,101,2021,2020-04-11
2021-04-11,peak,34673.6571428571,101,2021,2020-04-11
2021-04-12,base,61947.0285714286,102,2021,2020-04-12
2021-04-12,peak,34122.4,102,2021,2020-04-12
2021-04-13,base,59575.8,103,2021,2020-04-13
2021-04-13,peak,32865.7714285714,103,2021,2020-04-13
2021-04-14,base,59729.3142857143,104,2021,2020-04-14
2021-04-14,peak,32925.0857142857,104,2021,2020-04-14
2021-04-15,base,59128.0142857143,105,2021,2020-04-15
2021-04-15,peak,32419.0857142857,105,2021,2020-04-15
2021-04-16,base,62032.0857142857,106,2021,2020-04-16
2021-04-16,peak,33945.4714285714,106,2021,2020-04-16
2021-04-17,base,65597.7285714286,107,2021,2020-04-17
2021-04-17,peak,35926.7142857143,107,2021,2020-04-17
2021-04-18,base,70841.2142857143,108,2021,2020-04-18
2021-04-18,peak,38158.9142857143,108,2021,2020-04-18
2021-04-19,base,73222.9857142857,109,2021,2020-04-19
2021-04-19,peak,38200.3857142857,109,2021,2020-04-19
2021-04-20,base,78563.4285714286,110,2021,2020-04-20
2021-04-20,peak,40682.5428571429,110,2021,2020-04-20
2021-04-21,base,80620.2857142857,111,2021,2020-04-21
2021-04-21,peak,41972.6571428572,111,2021,2020-04-21
2021-04-22,base,78806.9857142857,112,2021,2020-04-22
2021-04-22,peak,41921.1,112,2021,2020-04-22
2021-04-23,base,78355.1142857143,113,2021,2020-04-23
2021-04-23,peak,42082.0285714286,113,2021,2020-04-23
2021-04-24,base,78038.0142857143,114,2021,2020-04-24
2021-04-24,peak,41067.7857142857,114,2021,2020-04-24
2021-04-25,base,74432.1,115,2021,2020-04-25
2021-04-25,peak,39329.3714285714,115,2021,2020-04-25
2021-04-26,base,75435.6571428571,116,2021,2020-04-26
2021-04-26,peak,39680.3285714286,116,2021,2020-04-26
2021-04-27,base,70232.0142857143,117,2021,2020-04-27
2021-04-27,peak,37008.4142857143,117,2021,2020-04-27
2021-04-28,base,66993.3,118,2021,2020-04-28
2021-04-28,peak,35317.1,118,2021,2020-04-28
2021-04-29,base,66070.5,119,2021,2020-04-29
2021-04-29,peak,34788.7714285714,119,2021,2020-04-29
2021-04-30,base,62040.6857142857,120,2021,2020-04-30
2021-04-30,peak,32567.9857142857,120,2021,2020-04-30
2021-05-01,base,58902.3571428571,121,2021,2020-05-01
2021-05-01,peak,31101.7714285714,121,2021,2020-05-01
2021-05-02,base,55501.4285714286,122,2021,2020-05-02
2021-05-02,peak,28240.8857142857,122,2021,2020-05-02
2021-05-03,base,54510.1571428571,123,2021,2020-05-03
2021-05-03,peak,28627.1142857143,123,2021,2020-05-03
2021-05-04,base,58112.9571428571,124,2021,2020-05-04
2021-05-04,peak,30395.1714285714,124,2021,2020-05-04
2021-05-05,base,59167.4571428571,125,2021,2020-05-05
2021-05-05,peak,29798.1142857143,125,2021,2020-05-05
2021-05-06,base,59198.5857142857,126,2021,2020-05-06
2021-05-06,peak,29225.2571428572,126,2021,2020-05-06
2021-05-07,base,60484.9571428571,127,2021,2020-05-07
2021-05-07,peak,29856.5142857143,127,2021,2020-05-07
2021-05-08,base,62453.6,128,2021,2020-05-08
2021-05-08,peak,31795.2571428572,128,2021,2020-05-08
2021-05-09,base,62781.9428571429,129,2021,2020-05-09
2021-05-09,peak,32555.7285714286,129,2021,2020-05-09
2021-05-10,base,59116.3571428571,130,2021,2020-05-10
2021-05-10,peak,29946.5857142857,130,2021,2020-05-10
2021-05-11,base,55269.2857142857,131,2021,2020-05-11
2021-05-11,peak,27797,131,2021,2020-05-11
2021-05-12,base,54848.1,132,2021,2020-05-12
2021-05-12,peak,27639.5142857143,132,2021,2020-05-12
2021-05-13,base,56309.0142857143,133,2021,2020-05-13
2021-05-13,peak,27567.2714285714,133,2021,2020-05-13
2021-05-14,base,56700.9285714286,134,2021,2020-05-14
2021-05-14,peak,27206.1,134,2021,2020-05-14
2021-05-15,base,55070.2285714286,135,2021,2020-05-15
2021-05-15,peak,25699.6285714286,135,2021,2020-05-15
2021-05-16,base,55093.3428571429,136,2021,2020-05-16
2021-05-16,peak,25257.5142857143,136,2021,2020-05-16
2021-05-17,base,56094.0714285714,137,2021,2020-05-17
2021-05-17,peak,25299.0571428572,137,2021,2020-05-17
2021-05-18,base,56479.8142857143,138,2021,2020-05-18
2021-05-18,peak,24912.2428571429,138,2021,2020-05-18
2021-05-19,base,56180.6142857143,139,2021,2020-05-19
2021-05-19,peak,25294.0285714286,139,2021,2020-05-19
2021-05-20,base,56302.8142857143,140,2021,2020-05-20
2021-05-20,peak,26906.3428571429,140,2021,2020-05-20
2021-05-21,base,59904.6142857143,141,2021,2020-05-21
2021-05-21,peak,29357.2714285714,141,2021,2020-05-21
2021-05-22,base,61069.7714285714,142,2021,2020-05-22
2021-05-22,peak,30033.6571428571,142,2021,2020-05-22
2021-05-23,base,62194.3571428571,143,2021,2020-05-23
2021-05-23,peak,31650.0714285714,143,2021,2020-05-23
2021-05-24,base,63981.3571428571,144,2021,2020-05-24
2021-05-24,peak,33538.6714285714,144,2021,2020-05-24
2021-05-25,base,65024.5428571429,145,2021,2020-05-25
2021-05-25,peak,35176.5571428571,145,2021,2020-05-25
2021-05-26,base,65447.1285714286,146,2021,2020-05-26
2021-05-26,peak,35793.2571428572,146,2021,2020-05-26
2021-05-27,base,62879.1571428571,147,2021,2020-05-27
2021-05-27,peak,33911.0571428572,147,2021,2020-05-27
2021-05-28,base,59888.3428571429,148,2021,2020-05-28
2021-05-28,peak,31878.7428571429,148,2021,2020-05-28
2021-05-29,base,58505.3142857143,149,2021,2020-05-29
2021-05-29,peak,30948.2571428571,149,2021,2020-05-29
2021-05-30,base,56426.1285714286,150,2021,2020-05-30
2021-05-30,peak,29697.9,150,2021,2020-05-30
2021-05-31,base,51946.7428571429,151,2021,2020-05-31
2021-05-31,peak,27368.8142857143,151,2021,2020-05-31
2021-06-01,base,48817.5142857143,152,2021,2020-06-01
2021-06-01,peak,25819.3428571429,152,2021,2020-06-01
2021-06-02,base,45436.4857142857,153,2021,2020-06-02
2021-06-02,peak,23804.6428571429,153,2021,2020-06-02
2021-06-03,base,45087.1285714286,154,2021,2020-06-03
2021-06-03,peak,23034.3857142857,154,2021,2020-06-03
2021-06-04,base,41946.8285714286,155,2021,2020-06-04
2021-06-04,peak,21239.9,155,2021,2020-06-04
2021-06-05,base,40429.4428571429,156,2021,2020-06-05
2021-06-05,peak,20441.2714285714,156,2021,2020-06-05
2021-06-06,base,40605,157,2021,2020-06-06
2021-06-06,peak,19594.2857142857,157,2021,2020-06-06
2021-06-07,base,42246.0428571429,158,2021,2020-06-07
2021-06-07,peak,20192.9285714286,158,2021,2020-06-07
2021-06-08,base,41449.9428571429,159,2021,2020-06-08
2021-06-08,peak,19768.3142857143,159,2021,2020-06-08
2021-06-09,base,39768.7,160,2021,2020-06-09
2021-06-09,peak,19054.6428571429,160,2021,2020-06-09
2021-06-10,base,38353.0571428571,161,2021,2020-06-10
2021-06-10,peak,19443.6428571429,161,2021,2020-06-10
2021-06-11,base,39569.9285714286,162,2021,2020-06-11
2021-06-11,peak,20986.1857142857,162,2021,2020-06-11
2021-06-12,base,41657.1428571428,163,2021,2020-06-12
2021-06-12,peak,21979.4857142857,163,2021,2020-06-12
2021-06-13,base,42256.9857142857,164,2021,2020-06-13
2021-06-13,peak,22247.9,164,2021,2020-06-13
2021-06-14,base,39002.6285714286,165,2021,2020-06-14
2021-06-14,peak,20856.6428571429,165,2021,2020-06-14
2021-06-15,base,38454.6714285714,166,2021,2020-06-15
2021-06-15,peak,20163.0428571429,166,2021,2020-06-15
2021-06-16,base,40027.7857142857,167,2021,2020-06-16
2021-06-16,peak,21069.5285714286,167,2021,2020-06-16
2021-06-17,base,38295.6857142857,168,2021,2020-06-17
2021-06-17,peak,19868.7,168,2021,2020-06-17
2021-06-18,base,35345.1285714286,169,2021,2020-06-18
2021-06-18,peak,17874.8857142857,169,2021,2020-06-18
2021-06-19,base,32474.5285714286,170,2021,2020-06-19
2021-06-19,peak,16305.1285714286,170,2021,2020-06-19
2021-06-20,base,29801.5571428571,171,2021,2020-06-20
2021-06-20,peak,15622.6857142857,171,2021,2020-06-20
2021-06-21,base,29868.1142857143,172,2021,2020-06-21
2021-06-21,peak,15671.2714285714,172,2021,2020-06-21
2021-06-22,base,29129.0857142857,173,2021,2020-06-22
2021-06-22,peak,15430.5857142857,173,2021,2020-06-22
2021-06-23,base,28581.1,174,2021,2020-06-23
2021-06-23,peak,14720.8142857143,174,2021,2020-06-23
2021-06-24,base,29193.2285714286,175,2021,2020-06-24
2021-06-24,peak,15134.4428571429,175,2021,2020-06-24
2021-06-25,base,29467.8285714286,176,2021,2020-06-25
2021-06-25,peak,14968.5428571429,176,2021,2020-06-25
2021-06-26,base,29166.9428571429,177,2021,2020-06-26
2021-06-26,peak,15230.9,177,2021,2020-06-26
2021-06-27,base,29870.7,178,2021,2020-06-27
2021-06-27,peak,15695.9,178,2021,2020-06-27
2021-06-28,base,29922.2571428571,179,2021,2020-06-28
2021-06-28,peak,15623.1142857143,179,2021,2020-06-28
2021-06-29,base,29891.2,180,2021,2020-06-29
2021-06-29,peak,15783.5714285714,180,2021,2020-06-29
2021-06-30,base,29342.1285714286,181,2021,2020-06-30
2021-06-30,peak,15778.3142857143,181,2021,2020-06-30
2021-07-01,base,29300.7,182,2021,2020-07-01
2021-07-01,peak,15576.7571428571,182,2021,2020-07-01
2021-07-02,base,30228.7285714286,183,2021,2020-07-02
2021-07-02,peak,16285.3428571429,183,2021,2020-07-02
2021-07-03,base,31862.2714285714,184,2021,2020-07-03
2021-07-03,peak,17245.3142857143,184,2021,2020-07-03
2021-07-04,base,32161.4571428571,185,2021,2020-07-04
2021-07-04,peak,17317.9857142857,185,2021,2020-07-04
2021-07-05,base,33454.3571428571,186,2021,2020-07-05
2021-07-05,peak,18064.8857142857,186,2021,2020-07-05
2021-07-06,base,35936.3428571429,187,2021,2020-07-06
2021-07-06,peak,19369.4571428571,187,2021,2020-07-06
2021-07-07,base,36787.9714285714,188,2021,2020-07-07
2021-07-07,peak,19819.2,188,2021,2020-07-07
2021-07-08,base,37363.2,189,2021,2020-07-08
2021-07-08,peak,20127.6428571429,189,2021,2020-07-08
2021-07-09,base,36702.3714285714,190,2021,2020-07-09
2021-07-09,peak,19733.0285714286,190,2021,2020-07-09
2021-07-10,base,36096.8571428571,191,2021,2020-07-10
2021-07-10,peak,19211.6571428571,191,2021,2020-07-10
2021-07-11,base,36054.9285714286,192,2021,2020-07-11
2021-07-11,peak,19358.9857142857,192,2021,2020-07-11
2021-07-12,base,36035.8142857143,193,2021,2020-07-12
2021-07-12,peak,19008.1285714286,193,2021,2020-07-12
2021-07-13,base,34925.0714285714,194,2021,2020-07-13
2021-07-13,peak,18238.6857142857,194,2021,2020-07-13
2021-07-14,base,34705,195,2021,2020-07-14
2021-07-14,peak,18172.4142857143,195,2021,2020-07-14
2021-07-15,base,34631.7,196,2021,2020-07-15
2021-07-15,peak,18180.3,196,2021,2020-07-15
2021-07-16,base,34893.6,197,2021,2020-07-16
2021-07-16,peak,18568.3285714286,197,2021,2020-07-16
2021-07-17,base,34331.1285714286,198,2021,2020-07-17
2021-07-17,peak,17739.8571428571,198,2021,2020-07-17
2021-07-18,base,33148.1714285714,199,2021,2020-07-18
2021-07-18,peak,17416.0285714286,199,2021,2020-07-18
2021-07-19,base,31754.8285714286,200,2021,2020-07-19
2021-07-19,peak,17035.8857142857,200,2021,2020-07-19
2021-07-20,base,30602.0142857143,201,2021,2020-07-20
2021-07-20,peak,16512.4285714286,201,2021,2020-07-20
2021-07-21,base,29759.5285714286,202,2021,2020-07-21
2021-07-21,peak,16097.4857142857,202,2021,2020-07-21
2021-07-22,base,29475.5857142857,203,2021,2020-07-22
2021-07-22,peak,15826.6571428571,203,2021,2020-07-22
2021-07-23,base,29441.8142857143,204,2021,2020-07-23
2021-07-23,peak,15442.2142857143,204,2021,2020-07-23
2021-07-24,base,30053.2428571429,205,2021,2020-07-24
2021-07-24,peak,16104.9428571429,205,2021,2020-07-24
2021-07-25,base,32233.3571428571,206,2021,2020-07-25
2021-07-25,peak,16716.3857142857,206,2021,2020-07-25
2021-07-26,base,32941.4714285714,207,2021,2020-07-26
2021-07-26,peak,17050.1285714286,207,2021,2020-07-26
2021-07-27,base,33263.2857142857,208,2021,2020-07-27
2021-07-27,peak,17096.4142857143,208,2021,2020-07-27
2021-07-28,base,33742.9428571429,209,2021,2020-07-28
2021-07-28,peak,17326.5,209,2021,2020-07-28
2021-07-29,base,33760.1,210,2021,2020-07-29
2021-07-29,peak,17294.1,210,2021,2020-07-29
2021-07-30,base,34024.7714285714,211,2021,2020-07-30
2021-07-30,peak,17469.1428571429,211,2021,2020-07-30
2021-07-31,base,34480.1428571429,212,2021,2020-07-31
2021-07-31,peak,17501,212,2021,2020-07-31
2021-08-01,base,35985.8571428571,213,2021,2020-08-01
2021-08-01,peak,17881.6142857143,213,2021,2020-08-01
2021-08-02,base,36728.2714285714,214,2021,2020-08-02
2021-08-02,peak,18061.4285714286,214,2021,2020-08-02
2021-08-03,base,37930.3857142857,215,2021,2020-08-03
2021-08-03,peak,18593.1,215,2021,2020-08-03
2021-08-04,base,38804.7714285714,216,2021,2020-08-04
2021-08-04,peak,18714.1,216,2021,2020-08-04
2021-08-05,base,38945.3142857143,217,2021,2020-08-05
2021-08-05,peak,18745.0428571429,217,2021,2020-08-05
2021-08-06,base,39575.5714285714,218,2021,2020-08-06
2021-08-06,peak,18825.2857142857,218,2021,2020-08-06
2021-08-07,base,39982.4285714286,219,2021,2020-08-07
2021-08-07,peak,18681.6428571429,219,2021,2020-08-07
2021-08-08,base,40395.4,220,2021,2020-08-08
2021-08-08,peak,18617.9857142857,220,2021,2020-08-08
2021-08-09,base,40172.0857142857,221,2021,2020-08-09
2021-08-09,peak,18428.2571428571,221,2021,2020-08-09
2021-08-10,base,39955.0571428571,222,2021,2020-08-10
2021-08-10,peak,18233.0142857143,222,2021,2020-08-10
2021-08-11,base,38428.7571428571,223,2021,2020-08-11
2021-08-11,peak,17527.1571428571,223,2021,2020-08-11
2021-08-12,base,38841.4857142857,224,2021,2020-08-12
2021-08-12,peak,17913.9142857143,224,2021,2020-08-12
2021-08-13,base,39229.5285714286,225,2021,2020-08-13
2021-08-13,peak,18576.3714285714,225,2021,2020-08-13
2021-08-14,base,39137.1714285714,226,2021,2020-08-14
2021-08-14,peak,19222.9285714286,226,2021,2020-08-14
2021-08-15,base,37617.1142857143,227,2021,2020-08-15
2021-08-15,peak,19746.1571428571,227,2021,2020-08-15
2021-08-16,base,36549.6714285714,228,2021,2020-08-16
2021-08-16,peak,19493.0857142857,228,2021,2020-08-16
2021-08-17,base,35761.4,229,2021,2020-08-17
2021-08-17,peak,19219.0571428571,229,2021,2020-08-17
2021-08-18,base,37609.9857142857,230,2021,2020-08-18
2021-08-18,peak,20171.1571428571,230,2021,2020-08-18
2021-08-19,base,37191.3142857143,231,2021,2020-08-19
